プラント	指図タイプ	MRP管理者	WBS番号	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	指図数	担当者コード	人数	工数時間	入力開始日	入力終了日	計画終了日	受注伝票番号	受注明細番号	保管場所
P100	ZP11	PC1	 	50120248	0030	0015791307	段取り（チップ実装）	A0800	SNF	P00A0717166	MK-7171D U66	1	05128	0	3		2025/08/04 21:30:47	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120248	0050	0015791309	作業時間（チップ実装）	A0802	SNF	P00A0717166	MK-7171D U66	1	05128	0	6		2025/08/04 21:30:47	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120248	0040	0015791308	機械時間（チップ実装）	A0801	SNF	P00A0717166	MK-7171D U66	1	05128	0	1		2025/08/04 21:30:47	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120249	0040	0015791328	機械時間（チップ実装）	A0801	SNF	P00A0717110	MK-7171D U10 (MK691 T30)	1	05128	0	1		2025/08/04 21:30:47	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50120249	0030	0015791327	段取り（チップ実装）	A0800	SNF	P00A0717110	MK-7171D U10 (MK691 T30)	1	05128	0	3		2025/08/04 21:30:47	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50110629	0120	0013297375	作業時間（修正）	A0830	SNF	P0A484008	WK-4840C U08 HF_PCB  ROHS	240	05150	0	280		2025/08/04 21:30:48	20250730	0000000000	000000	1120
P100	ZP11	PC1	 	50119809	0100	0015541315	作業時間（手挿）	A0822	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	05150	0	8		2025/08/04 21:30:48	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50118766	0070	0015085165	機械時間（自挿）	A0811	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80	05187	0	18		2025/08/04 21:30:48	20250825	0000000000	000000	1122
P100	ZP11	PC1	 	50118766	0060	0015085164	段取り（自挿）	A0810	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80	05187	0	5		2025/08/04 21:30:48	20250825	0000000000	000000	1122
P100	ZP11	PC1	 	50120249	0050	0015791329	作業時間（チップ実装）	A0802	SNF	P00A0717110	MK-7171D U10 (MK691 T30)	1	05128	0	6		2025/08/04 21:30:48	20250828	0000000000	000000	1120
P100	ZP11	PC1	 	50119935	0070	0015615262	機械時間（自挿）	A0811	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	05187	0	13		2025/08/04 21:30:49	20250801	0000000000	000000	1120
P100	ZP11	PC1	 	50119809	0080	0015541312	作業時間（自挿）	A0812	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	05187	0	34		2025/08/04 21:30:49	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119809	0070	0015541311	機械時間（自挿）	A0811	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	05187	0	18		2025/08/04 21:30:49	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50118766	0080	0015085166	作業時間（自挿）	A0812	SNF	PZZA0607405	WK-6074A U05 DDC CTL (00)	80	05187	0	41		2025/08/04 21:30:49	20250825	0000000000	000000	1122
P100	ZP11	PC1	 	50119935	0060	0015615261	段取り（自挿）	A0810	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	05187	0	5		2025/08/04 21:30:49	20250801	0000000000	000000	1120
P100	ZP11	PC1	 	50119809	0060	0015541310	段取り（自挿）	A0810	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	05187	0	5		2025/08/04 21:30:49	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119935	0080	0015615263	作業時間（自挿）	A0812	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	05187	0	44		2025/08/04 21:30:50	20250801	0000000000	000000	1120
P100	ZP11	PC1	 	50119964	0060	0015627641	段取り（自挿）	A0810	SNF	PZZA0534101	IK-5341 S01	14	05187	0	8		2025/08/04 21:30:50	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50119964	0070	0015627642	機械時間（自挿）	A0811	SNF	PZZA0534101	IK-5341 S01	14	05187	0	10		2025/08/04 21:30:50	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50119964	0080	0015627643	作業時間（自挿）	A0812	SNF	PZZA0534101	IK-5341 S01	14	05187	0	37		2025/08/04 21:30:50	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120066	0060	0015698867	段取り（自挿）	A0810	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	05187	0	6		2025/08/04 21:30:50	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120066	0070	0015698868	機械時間（自挿）	A0811	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	05187	0	2		2025/08/04 21:30:51	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120066	0080	0015698869	作業時間（自挿）	A0812	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	05187	0	31		2025/08/04 21:30:51	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120103	0060	0015746061	段取り（自挿）	A0810	SNF	P00A0723919	MK-7239 S19 MRT CTRL 30V	8	05187	0	5		2025/08/04 21:30:51	20250801	0000000000	000000	
P100	ZP11	PC1	 	50120103	0070	0015746062	機械時間（自挿）	A0811	SNF	P00A0723919	MK-7239 S19 MRT CTRL 30V	8	05187	0	1		2025/08/04 21:30:51	20250801	0000000000	000000	
P100	ZP11	PC1	 	50120103	0080	0015746063	作業時間（自挿）	A0812	SNF	P00A0723919	MK-7239 S19 MRT CTRL 30V	8	05187	0	32		2025/08/04 21:30:51	20250801	0000000000	000000	
P100	ZP11	PC1	 	50120114	0080	0015746623	作業時間（自挿）	A0812	SNF	P00A0782300	GK-7823A	1	05187	0	37		2025/08/04 21:30:52	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120136	0070	0015747162	機械時間（自挿）	A0811	SNF	P0A512202	CK-5122 S02 BUZZER DC100V	9	05187	0	1		2025/08/04 21:30:52	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120136	0060	0015747161	段取り（自挿）	A0810	SNF	P0A512202	CK-5122 S02 BUZZER DC100V	9	05187	0	5		2025/08/04 21:30:52	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120114	0070	0015746622	機械時間（自挿）	A0811	SNF	P00A0782300	GK-7823A	1	05187	0	3		2025/08/04 21:30:52	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120114	0060	0015746621	段取り（自挿）	A0810	SNF	P00A0782300	GK-7823A	1	05187	0	6		2025/08/04 21:30:52	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120159	0060	0015749136	段取り（自挿）	A0810	SNF	P00A0764300	IK-7643A CNVﾌｨﾙﾀ/出力 PCB	10	05187	0	6		2025/08/04 21:30:53	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120147	0070	0015748423	機械時間（自挿）	A0811	SNF	97K119310	XMK-1193 S10	1	05187	0	1		2025/08/04 21:30:53	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120147	0080	0015748424	作業時間（自挿）	A0812	SNF	97K119310	XMK-1193 S10	1	05187	0	26		2025/08/04 21:30:53	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120147	0060	0015748422	段取り（自挿）	A0810	SNF	97K119310	XMK-1193 S10	1	05187	0	6		2025/08/04 21:30:53	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120136	0080	0015747163	作業時間（自挿）	A0812	SNF	P0A512202	CK-5122 S02 BUZZER DC100V	9	05187	0	34		2025/08/04 21:30:53	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120163	0070	0015749410	機械時間（自挿）	A0811	SNF	P0A538300	CK-5383   CR ｽﾅﾊﾞ PCB	8	05187	0	1		2025/08/04 21:30:54	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50120163	0060	0015749409	段取り（自挿）	A0810	SNF	P0A538300	CK-5383   CR ｽﾅﾊﾞ PCB	8	05187	0	6		2025/08/04 21:30:54	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50120159	0080	0015749138	作業時間（自挿）	A0812	SNF	P00A0764300	IK-7643A CNVﾌｨﾙﾀ/出力 PCB	10	05187	0	29		2025/08/04 21:30:54	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120159	0070	0015749137	機械時間（自挿）	A0811	SNF	P00A0764300	IK-7643A CNVﾌｨﾙﾀ/出力 PCB	10	05187	0	3		2025/08/04 21:30:54	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120163	0080	0015749411	作業時間（自挿）	A0812	SNF	P0A538300	CK-5383   CR ｽﾅﾊﾞ PCB	8	05187	0	31		2025/08/04 21:30:54	20250724	0000000000	000000	1122
P100	ZPS2	CP0	M-0337463-10	40161607	0030	0014955407	総合組立	C0911	MNN	A00A2071100	ECA4F6-400-500LSV	9	05219	0	140		2025/08/04 21:30:55	20250926	 	 	
P100	ZPS2	C27	I-0334840-10	40160883	0030	0014765685	総合組立	C0912	MNN	A00A2064700	SFST25SGB1-100MSE	1	05219	0	20		2025/08/04 21:30:55	20250827	 	 	1911
P100	ZP11	PC1	 	50120221	0080	0015779363	作業時間（自挿）	A0812	SNF	P00A0784300	IK-7843	12	05187	0	28		2025/08/04 21:30:55	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120221	0060	0015779361	段取り（自挿）	A0810	SNF	P00A0784300	IK-7843	12	05187	0	5		2025/08/04 21:30:55	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120221	0070	0015779362	機械時間（自挿）	A0811	SNF	P00A0784300	IK-7843	12	05187	0	2		2025/08/04 21:30:55	20250821	0000000000	000000	1120
P100	ZPS2	CC0	G-0331386-30-01-01	40160474	0030	0014674313	ケース（枠・組立）	A0320	MNN	J00A7122600	ｹｰｽ構成表	1	05222	0	350		2025/08/04 21:30:56	20250603	 	 	
P100	ZPS2	CP0	M-0338167-10	40161917	0030	0015008987	総合組立	C0911	MNN	A00A2101200	MRS-40/12060ACY2T(RC=10M)	1	05219	0	150		2025/08/04 21:30:56	20250909	 	 	1911
P100	ZPS2	CC0	G-0316801-10-01-02	40162358	0030	0015041400	ケース（枠・組立）	A0320	MNN	J00A7190900	ｹｰｽ構成表	4	05222	0	20		2025/08/04 21:30:56	20250703	 	 	
P100	ZPS2	C29	I-0326879-10-01-08	40163937	0030	0015295066	総合組立	C0912	MNN	U00A0288105	＆SRG50TG ACSW460V ﾘﾒﾝｶﾞﾀ	1	05219	0	70		2025/08/04 21:30:56	20251117	 	 	
P100	ZPS2	CC0	G-0331386-10-01-03	40160456	0030	0014674148	ケース（枠・組立）	A0320	MNN	J00A7168700	大型Ｂ２ケース	1	05222	0	30		2025/08/04 21:30:56	20250804	 	 	
P100	ZP11	PC1	 	50119809	0120	0015541316	作業時間（修正）	A0830	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	05231	0	50		2025/08/04 21:30:57	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120066	0120	0015698873	作業時間（修正）	A0830	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	05231	0	6		2025/08/04 21:30:57	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119985	0120	0015628147	作業時間（修正）	A0830	SNF	P0A381400	GK-3814C D/D CONV(RF DDC)	30	05231	0	70		2025/08/04 21:30:57	20250804	0000000000	000000	1120
P100	ZP10	B10	 	10131775	0040	0014875681	総合組立	C0921	MSN	A00A1511801	NW-150AH-5 CQC	20	05225	0	420		2025/08/04 21:30:57	20250819	0000000000	000000	1911
P100	ZP11	PC1	 	50119335	0120	0015293675	作業時間（修正）	A0830	SNF	P0A597500	WK-5975C CO2/MAG I/F	100	05231	0	60		2025/08/04 21:30:57	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120202	0120	0015778232	作業時間（修正）	A0830	SNF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	27	05231	0	85		2025/08/04 21:30:58	20250819	0000000000	000000	1120
P100	ZP11	PC1	 	50120147	0120	0015748428	作業時間（修正）	A0830	SNF	97K119310	XMK-1193 S10	1	05231	0	7		2025/08/04 21:30:58	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120113	0120	0015746607	作業時間（修正）	A0830	SNF	P00A0734109	IK-7341 U09 IGBTﾄﾞﾗｲﾌﾞPCB	1	05231	0	8		2025/08/04 21:30:58	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120112	0120	0015746587	作業時間（修正）	A0830	SNF	P00A0734108	IK-7341 U08 IGBTﾄﾞﾗｲﾌﾞPCB	1	05231	0	8		2025/08/04 21:30:58	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120189	0120	0015777443	作業時間（修正）	A0830	SNF	P00A0734423	IK-7344B U23	1	05231	0	3		2025/08/04 21:30:58	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120208	0120	0015778743	作業時間（修正）	A0830	SNF	P0A367501	IK-3675 S01  ZNR 1ｿAC100V	1	05231	0	3		2025/08/04 21:30:59	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50119809	0070	0015541311	機械時間（自挿）	A0811	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	05260	0	20		2025/08/04 21:30:59	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119809	0060	0015541310	段取り（自挿）	A0810	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	05260	0	25		2025/08/04 21:30:59	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119935	0060	0015615261	段取り（自挿）	A0810	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	05260	0	14		2025/08/04 21:30:59	20250801	0000000000	000000	1120
P100	ZP11	PC1	 	50119809	0080	0015541312	作業時間（自挿）	A0812	SNF	P00A0752300	WK-7523C INTERFACE PCB	14	05260	0	71		2025/08/04 21:30:59	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50119964	0080	0015627643	作業時間（自挿）	A0812	SNF	PZZA0534101	IK-5341 S01	14	05260	0	46		2025/08/04 21:31:00	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50119964	0070	0015627642	機械時間（自挿）	A0811	SNF	PZZA0534101	IK-5341 S01	14	05260	0	12		2025/08/04 21:31:00	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50119964	0060	0015627641	段取り（自挿）	A0810	SNF	PZZA0534101	IK-5341 S01	14	05260	0	15		2025/08/04 21:31:00	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50119935	0080	0015615263	作業時間（自挿）	A0812	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	05260	0	46		2025/08/04 21:31:00	20250801	0000000000	000000	1120
P100	ZP11	PC1	 	50119935	0070	0015615262	機械時間（自挿）	A0811	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	05260	0	5		2025/08/04 21:31:00	20250801	0000000000	000000	1120
P100	ZP11	PC1	 	50120071	0070	0015698989	機械時間（自挿）	A0811	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	05260	0	7		2025/08/04 21:31:01	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120071	0060	0015698988	段取り（自挿）	A0810	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	05260	0	20		2025/08/04 21:31:01	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120066	0080	0015698869	作業時間（自挿）	A0812	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	05260	0	30		2025/08/04 21:31:01	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120066	0070	0015698868	機械時間（自挿）	A0811	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	05260	0	2		2025/08/04 21:31:01	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120066	0060	0015698867	段取り（自挿）	A0810	SNF	PZZA0578004	WK-5780A U04 BOOST PCB	3	05260	0	6		2025/08/04 21:31:01	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120114	0060	0015746621	段取り（自挿）	A0810	SNF	P00A0782300	GK-7823A	1	05260	0	8		2025/08/04 21:31:02	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120147	0060	0015748422	段取り（自挿）	A0810	SNF	97K119310	XMK-1193 S10	1	05260	0	30		2025/08/04 21:31:02	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120114	0080	0015746623	作業時間（自挿）	A0812	SNF	P00A0782300	GK-7823A	1	05260	0	27		2025/08/04 21:31:02	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120114	0070	0015746622	機械時間（自挿）	A0811	SNF	P00A0782300	GK-7823A	1	05260	0	2		2025/08/04 21:31:02	20250820	0000000000	000000	1120
P100	ZP11	PC1	 	50120071	0080	0015698990	作業時間（自挿）	A0812	SNF	998421350	WS-135      PCｶﾝｾｲﾋﾝ	4	05260	0	130		2025/08/04 21:31:02	20250731	0000000000	000000	1120
P100	ZP11	PC1	 	50120147	0070	0015748423	機械時間（自挿）	A0811	SNF	97K119310	XMK-1193 S10	1	05260	0	2		2025/08/04 21:31:03	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120147	0080	0015748424	作業時間（自挿）	A0812	SNF	97K119310	XMK-1193 S10	1	05260	0	80		2025/08/04 21:31:03	20250808	0000000000	000000	1120
P100	ZP11	PC1	 	50120159	0070	0015749137	機械時間（自挿）	A0811	SNF	P00A0764300	IK-7643A CNVﾌｨﾙﾀ/出力 PCB	10	05260	0	4		2025/08/04 21:31:03	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120159	0080	0015749138	作業時間（自挿）	A0812	SNF	P00A0764300	IK-7643A CNVﾌｨﾙﾀ/出力 PCB	10	05260	0	26		2025/08/04 21:31:03	20250822	0000000000	000000	1120
P100	ZP11	PC1	 	50120159	0060	0015749136	段取り（自挿）	A0810	SNF	P00A0764300	IK-7643A CNVﾌｨﾙﾀ/出力 PCB	10	05260	0	6		2025/08/04 21:31:03	20250822	0000000000	000000	1120
P100	ZPS2	C28	I-0334840-10-01-06	40162223	0030	0015029814	総合組立	C0912	MNN	A00A2064703	SFST25SGB1-100MSE (BATT)	1	05261	0	380		2025/08/04 21:31:04	20250827	 	 	
P100	ZP11	PC1	 	50120221	0060	0015779361	段取り（自挿）	A0810	SNF	P00A0784300	IK-7843	12	05260	0	7		2025/08/04 21:31:04	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120221	0080	0015779363	作業時間（自挿）	A0812	SNF	P00A0784300	IK-7843	12	05260	0	38		2025/08/04 21:31:04	20250821	0000000000	000000	1120
P100	ZP11	PC1	 	50120221	0070	0015779362	機械時間（自挿）	A0811	SNF	P00A0784300	IK-7843	12	05260	0	2		2025/08/04 21:31:04	20250821	0000000000	000000	1120
P100	ZPS2	CC0	G-0316801-10-01-02	40162358	0050	0015041402	ケース（塗装）	A0330	NN	J00A7190900	ｹｰｽ構成表	4	05289	0	420		2025/08/04 21:31:04	20250703	 	 	
P100	ZPS2	C27	I-0309401-10	40145852	0040	0012078572	製品検査	C0952	NN	A00A1910100	SFST20SGB-50MSP ｵﾘｯｸｽ	1	05321	0	240		2025/08/04 21:31:05	20250829	 	 	1911
P100	ZPS2	CC0	G-0316801-10-01-02	40162358	1000	0015041411	ケース（焼付乾燥）	A0342	NN	J00A7190900	ｹｰｽ構成表	4	05289	0	200		2025/08/04 21:31:05	20250703	 	 	
P100	ZPS2	CC0	G-0327727-10-01-02	40162368	1000	0015041500	ケース（焼付乾燥）	A0342	NN	J00A5052402	ｹｰｽ構成表	2	05289	0	80		2025/08/04 21:31:05	20250707	 	 	
P100	ZPS2	CC0	G-0327727-10-01-02	40162368	0050	0015041491	ケース（塗装）	A0330	NN	J00A5052402	ｹｰｽ構成表	2	05289	0	300		2025/08/04 21:31:05	20250707	 	 	
P100	ZP10	B10	 	10131775	0040	0014875681	総合組立	C0921	MSN	A00A1511801	NW-150AH-5 CQC	20	05298	0	420		2025/08/04 21:31:05	20250819	0000000000	000000	1911
P100	ZPS2	C26	I-0333103-10	40160102	0040	0014600786	製品検査	C0952	NN	A00A2035600	MDCPH-250K-42/44T-13	1	05321	0	90		2025/08/04 21:31:06	20250324	 	 	1911
P100	ZPS2	C17	G-0316801-10	40149805	0030	0012819730	総合組立	C0911	MNN	A00A1949900	SCA4F12-120-4167SVC	4	05350	0	180		2025/08/04 21:31:06	20250930	 	 	
P100	ZPS2	CP0	M-0338167-10	40161917	0030	0015008987	総合組立	C0911	MNN	A00A2101200	MRS-40/12060ACY2T(RC=10M)	1	05350	0	120		2025/08/04 21:31:06	20250909	 	 	1911
P100	ZP10	B10	 	10131775	0040	0014875681	総合組立	C0921	MSN	A00A1511801	NW-150AH-5 CQC	20	05356	0	390		2025/08/04 21:31:06	20250819	0000000000	000000	1911
P100	ZPS2	CC0	I-0334914-10-01-01	40162186	0030	0015029494	ケース（枠・組立）	A0320	MNN	J00A7117900	ｹｰｽ金具構成表	1	05346	0	420		2025/08/04 21:31:06	20250724	 	 	
P100	ZP11	PC1	 	50119338	0040	0015293767	機械時間（チップ実装）	A0801	SNF	P0A585802	WK-5858A U02  GATE SR350	396	05382	0	270		2025/08/04 21:31:07	20250818	0000000000	000000	1120
P100	ZPS2	B10	I-0338771-10	40162260	0040	0015035122	製品検査	C0952	NN	A00A2038400	FC-6K-20-S3-03 G1J-OMT3	10	05366	0	420		2025/08/04 21:31:07	20251003	 	 	
P100	ZP11	PC1	 	50119429	0030	0015336284	段取り（チップ実装）	A0800	SNF	P0A597600	WK-5976A  CO2/MAG MOTOR	100	05382	0	10		2025/08/04 21:31:07	20250804	0000000000	000000	1120
P100	ZP11	PC1	 	50119338	0050	0015293768	作業時間（チップ実装）	A0802	SNF	P0A585802	WK-5858A U02  GATE SR350	396	05382	0	200		2025/08/04 21:31:07	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50119338	0030	0015293766	段取り（チップ実装）	A0800	SNF	P0A585802	WK-5858A U02  GATE SR350	396	05382	0	30		2025/08/04 21:31:07	20250818	0000000000	000000	1120
P100	ZP11	PC1	 	50120013	0040	0015678929	機械時間（チップ実装）	A0801	SNF	P00A0772200	FK-7722      NJM324C  SOP	240	05382	0	30		2025/08/04 21:31:08	20250827	0000000000	000000	1122
P100	ZP11	PC1	 	50120013	0030	0015678928	段取り（チップ実装）	A0800	SNF	P00A0772200	FK-7722      NJM324C  SOP	240	05382	0	10		2025/08/04 21:31:08	20250827	0000000000	000000	1122
P100	ZP11	PC1	 	50119429	0050	0015336286	作業時間（チップ実装）	A0802	SNF	P0A597600	WK-5976A  CO2/MAG MOTOR	100	05382	0	100		2025/08/04 21:31:08	20250804	0000000000	000000	1120
P100	ZP11	PC1	 	50119429	0040	0015336285	機械時間（チップ実装）	A0801	SNF	P0A597600	WK-5976A  CO2/MAG MOTOR	100	05382	0	180		2025/08/04 21:31:08	20250804	0000000000	000000	1120
P100	ZP11	PC1	 	50120013	0050	0015678930	作業時間（チップ実装）	A0802	SNF	P00A0772200	FK-7722      NJM324C  SOP	240	05382	0	20		2025/08/04 21:31:08	20250827	0000000000	000000	1122
P100	ZP11	PC1	 	50120202	0050	0015778225	作業時間（チップ実装）	A0802	SNF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	27	05382	0	60		2025/08/04 21:31:09	20250819	0000000000	000000	1120
P100	ZP11	PC1	 	50120202	0030	0015778223	段取り（チップ実装）	A0800	SNF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	27	05382	0	30		2025/08/04 21:31:09	20250819	0000000000	000000	1120
P100	ZPS2	CD1	I-0326878-10-01-05-01	40156592	1000	0013962091	ハーネス一品（圧着・コネクタ・検査）	A0730	NN		盤２_ハーネス		05423	0	38		2025/08/04 21:31:09	20250303	 	 	
P100	ZP11	PC1	 	50120202	0040	0015778224	機械時間（チップ実装）	A0801	SNF	P00A0781300	IK-7813B ｹﾞｰﾄﾄﾞﾗｲﾊﾞPCB	27	05382	0	80		2025/08/04 21:31:09	20250819	0000000000	000000	1120
P100	ZPS2	CD1	G-0332291-10-01-03	40160914	1000	0014771236	ハーネス一品（圧着・コネクタ・検査）	A0730	NN		ハーネス（一品）		05423	0	4		2025/08/04 21:31:09	20250711	 	 	
P100	ZP10	CC0	 	10133423	0030	0015674068	ケース（枠・組立）	A0320	SNF	J00A4188200	均圧板押さえ	12	05424	0	20		2025/08/04 21:31:10	20250808	0000000000	000000	1213
P100	ZP10	CC0	 	10133370	0030	0015612819	ケース（枠・組立）	A0320	SNF	J00A4188200	均圧板押さえ	24	05424	0	35		2025/08/04 21:31:10	20250515	0000000000	000000	1213
P100	ZPS2	CD0	M-0340310-10-01-01	40163510	0030	0015232218	ハーネス量産（布線）	A0620	MNN	64029292800	MRS-12050PR. 補助ﾊｰﾈｽ	1	05423	0	134		2025/08/04 21:31:10	20250801	 	 	
P100	ZPS2	CD1	I-0331840-10-01-07-01	40164667	1000	0015525998	ハーネス一品（圧着・コネクタ・検査）	A0730	NN		出力切換盤_ハーネス		05423	0	38		2025/08/04 21:31:10	20250718	 	 	
P100	ZP10	CC0	 	10133286	0030	0015573167	ケース（枠・組立）	A0320	SNF	JHA255700	MRS-20002T ｹｰｽｺｳｾｲﾋﾖｳ	14	05424	0	420		2025/08/04 21:31:10	20250825	0000000000	000000	1210
P100	ZPS2	CC0	G-0312593-10-01-07	40165597	0030	0015799704	ケース（枠・組立）	A0320	MNN	J00A3506401	ﾌﾞｽﾊﾞｰ振れ止め金具1	15	05424	0	30		2025/08/04 21:31:11	20250808	 	 	
P100	ZP10	CC0	 	10133449	0050	0015697363	ケース（枠・組立）	A0320	SNF	J00A4188200	均圧板押さえ	12	05424	0	20		2025/08/04 21:31:11	20250822	0000000000	000000	1213
P100	ZP10	B55	 	10133057	0050	0015374982	製品検査	C0953	SN	A3A416200	RS-RC 15V  A 10M E	1	05434	0	85		2025/08/04 21:31:11	20250805	0000000000	000000	1210
P100	ZP10	B10	 	10132962	1000	0015295956	出荷検査	C0960	SN	A00A2006200	UG1-2050FT3 ｽﾗｲﾄﾞ金具付	1	05434	0	40		2025/08/04 21:31:11	20250805	0000000000	000000	1911
P100	ZP10	B10	 	10132962	0050	0015295955	製品検査	C0953	SN	A00A2006200	UG1-2050FT3 ｽﾗｲﾄﾞ金具付	1	05434	0	85		2025/08/04 21:31:11	20250805	0000000000	000000	1911
P100	ZP10	B58	 	10133554	0040	0015778993	製品検査	C0953	SN	U00A0396900	GK-7807ﾒﾝﾃﾅﾝｽｹｰﾌﾞﾙ	1	05434	0	60		2025/08/04 21:31:12	20250822	0000000000	000000	1210
P100	ZP13	B70	 	R343481	0030	0015491072	製品検査	C0953	MFN	P0A624400	WK-6244      SR500 THY_G	5	05434	0	50		2025/08/04 21:31:12	20250818	0000000000	000000	1910
P100	ZP11	PC1	 	50119748	0060	0015534770	段取り（自挿）	A0810	SNF	P00A0728500	WK-7285B SUPPLY RoHS	10	05441	0	20		2025/08/04 21:31:12	20250826	0000000000	000000	1120
P100	ZP11	PC1	 	50120163	0060	0015749409	段取り（自挿）	A0810	SNF	P0A538300	CK-5383   CR ｽﾅﾊﾞ PCB	8	05441	0	25		2025/08/04 21:31:12	20250724	0000000000	000000	1122
P100	ZP11	PC1	 	50120164	0060	0015749429	段取り（自挿）	A0810	SNF	P0A538604	CK-5386BU04 4825(06.2 JH)	2	05441	0	24		2025/08/04 21:31:12	20250805	0000000000	000000	1120
